id	filename	md5	size	state
b077df21-997d-4af5-81a3-b92099cd379a	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F03_787204.nocnv_grch38.seg.v2.txt	f90c58ad7ff6bdf15fcc93c535c07dce	9862	released
1cf79669-1023-49c8-9b06-ef1d605f3895	TCGA-LUAD.ee755112-4030-4e54-abe7-e25248369508.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
aca3611e-cc8c-4cc4-96b3-b01efb026b2b	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F03_787204.grch38.seg.v2.txt	f4fbdbfed6b119950c4b6e37f30a6f23	28549	released
7eac6170-fee2-4a77-9725-a92190c99bdf	TCGA-LUAD.ee755112-4030-4e54-abe7-e25248369508.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
29bb005f-53d0-44e6-8626-d6bbe0dba8be	d53203c7-5070-455b-aec3-ce01f32186de.rna_seq.augmented_star_gene_counts.tsv	6fb070522dad7bdec32689d09a192b0d	4235128	released
152aa6d9-d994-4d0d-bbb3-eb96c0089221	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A07_585190.nocnv_grch38.seg.v2.txt	df46384e952fc4e72b842adc6a91a6ab	25024	released
4339b71a-2a79-431c-b708-d940b01c545e	TCGA-67-3771-01Z-00-DX1.7B54D132-6AB7-4F2D-8BFF-33AFE83CF204.svs	3102508feac0600fb693278bf069f5bc	965909580	released
32f97fa6-eec1-4712-a18c-b9398fb3289a	3b39c0b3-eae1-4a93-8ef7-bdb6ffe05500_noid_Grn.idat	c06c5f26542ee7a5de7c48d6d5474137	719552	released
d4019ef3-4d04-4576-ad26-a1440f8a4a08	e9f2d277-6b0b-469f-9fba-af360e02e339.methylation_array.sesame.level3betas.txt	604429093dd53f0052e0d815335d1d1e	13168215	released
c6704b0e-e31e-4511-9d47-ce8b38ceaf65	b290139c-d657-4e25-a406-6214f6ec704c.wxs.aliquot_ensemble_masked.maf.gz	9744a4ef05910062e8276692be540279	103300	released
e4582c94-31b3-4530-a946-95cf92d2c735	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H08_585102.nocnv_grch38.seg.v2.txt	d7e8118ed1eeab160fc7e70776320b84	4299	released
84a39847-7e91-427b-8c46-cad415d119aa	TCGA_LUAD.29ca406a-8e86-4816-b16f-732bfe4a984d.wxs.MuSE.somatic_annotation.vcf.gz	87117d644ff007207d17e8c140c97ad2	384810	released
853a4bc8-c691-4a02-9912-871f0c686b96	df2ac75d-208d-4cc1-867b-aea3e36117c6.rna_seq.transcriptome.gdc_realn.bam	ed2018025d1ebdc0244036eccd9600f3	9024766540	released
deee9fc2-f1a4-4e91-afcb-60e2223ce9ee	c6640ed6-0e4c-4905-b9ee-0c32fd6fa7ca_wxs_gdc_realn.bam	4ed47d45222d2b6ed327a62367ed75e0	13383768695	released
baa738f8-84ba-4f3d-b9d5-ac66ca5c9386	TCGA-LUAD.bd8385d5-e8ec-411b-9c9a-10d5682cbbea.gene_level_copy_number.v36.tsv	2fbd77d45c95ae1d92a6cb480124fb64	3446900	released
a7f19892-1834-4265-bcf2-05bd13f46970	b850bfc1-7926-4bee-a0c4-e6e964765a6b_wxs_gdc_realn.bam	b9dcaaa054a5f1a6a88636f806ae9e4b	24193090692	released
99da39b0-768e-4ac5-90af-6df3dcab7dd0	TCGA-LUAD.c905d452-ef7e-49ce-8295-7fa74f500bbd.star_fusion.rna_fusion.bedpe	66dc9021a874dd016d61d0f067d78b2c	2192	released
b91592a5-985a-4fa4-8824-79a11de8fe0f	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C03_787060.grch38.seg.v2.txt	097ae39b9537d4cdb6501f0149269df6	18600	released
ba2bfa28-1096-4baa-bd6e-da9524bb53c7	TCGA-LUAD.ee6b7710-ff6c-4d55-b752-0acf07700a73.arriba.rna_fusion.tsv	66f1bf887645c21497401014a6bce674	13203	released
8cfea85a-00ee-45f5-9660-14d77e720a68	nationwidechildrens.org_clinical.TCGA-67-3771.xml	5dc8a206a875bb6736fa69d3e2811c7b	26396	released
0c195132-0448-41e0-9843-e467b13ebd5a	c8058352-b0e9-4576-a130-38c06ef0d848.wxs.VarScan2.aliquot.maf.gz	89ae8ba5682136274a2b411303fcdebf	1270553	released
a6b5c619-cd54-45c1-a90b-200ca5c65739	TCGA_LUAD.1b67efdc-dc5e-4556-a202-46a774d02b51.wxs.MuTect2.somatic_annotation.vcf.gz	6cb479e33e76122f7554c765446d1841	4410328	released
1c69d35f-66af-4494-8425-c82362af2ba8	f90cfdbf-259d-419d-9878-1bce13fa83dc.wxs.VarScan2.aliquot.maf.gz	4c5987d1a803b41469ec2973f29ff62e	126472	released
a11d2471-6f00-4579-97c4-49b720752fcb	32ff57d1-3fde-461b-be45-e49365149543.rna_seq.transcriptome.gdc_realn.bam	75d5a29385b6cbac83be531939dc18e6	9354410547	released
70dc4dc2-4f14-40b1-a1ab-0bc4438b9ef7	36280315-a32b-4743-8a78-82bbfd116b82.rna_seq.star_splice_junctions.tsv.gz	5cde2951242586dcbf57571d8195290f	1995254	released
1ff0db22-08c7-4b5c-b62b-a5b41a019ab9	TCGA_LUAD.d04aa701-f63b-48cd-9143-45b29ce2c028.wxs.VarScan2.somatic_annotation.vcf.gz	d399f866384731e8dab1e09ca8f22bee	353907	released
42a46e5a-09e0-48ae-85e4-8dcc09785753	d0d1e5e7-26c5-4b5b-b4c5-7e47b41d4c42.wxs.aliquot_ensemble_masked.maf.gz	8b9d48327a25b53bbea47a49b406af71	16273	released
a6ecd1e5-112b-4b8a-83a4-56c6172e4080	nationwidechildrens.org_clinical.TCGA-49-4512.xml	cdd7c15b596e79775c7eede0f1929e0f	40380	released
52c2fad2-fb51-49f1-a4f1-7289ad5892bd	36280315-a32b-4743-8a78-82bbfd116b82.rna_seq.transcriptome.gdc_realn.bam	af2e725c90696b41ff146ab669c3bb76	8802310825	released
a5094d9f-cc66-44d1-b6ae-05da40091819	32ff57d1-3fde-461b-be45-e49365149543.rna_seq.star_splice_junctions.tsv.gz	e925d8a994d08a9568f4d6621e15c3ec	2355834	released
d2cd51dd-567a-40b9-9519-f7fa881aa285	085fd4df-27f7-4680-a0b5-8726f9eab370.rna_seq.chimeric.gdc_realn.bam	16c12eb1927ccb673eeb677abb7b5d9f	75011909	released
ed58ef51-8c46-45ba-9766-2446f0c97707	fb6b7424-20e2-4426-9e7a-ce187d2cff86.mirbase21.isoforms.quantification.txt	4320bcb307c0988ac7d3cd741e48f042	481834	released
f5061378-535c-4a65-bf58-0faf7b28e450	a99e2b03-b582-4d14-a4d8-5d152774eb15.mirbase21.mirnas.quantification.txt	f322eca22d3b7546c7cc87d9f8964e83	50197	released
4dc4863a-1f07-4dd7-8d7c-68b707cb2cbc	9b6d027c-1233-4ec8-8af6-f22de54328e3_noid_Red.idat	4288ad3bd2abb464f7c17307a6dd169e	8095260	released
5e1f7f6a-7f87-44da-90b5-5cbc24abbb59	TCGA-LUAD.d996a52b-1f04-449d-9432-d32fbbcf6d6f.arriba.rna_fusion.tsv	f37fb3206a5edf0271c1563933d8ebc6	6735	released
71ebfdec-ca59-4555-8c69-4d9dde41b2bd	9b6d027c-1233-4ec8-8af6-f22de54328e3.methylation_array.sesame.level3betas.txt	02b8a360c511fc1cb9e0e401c9ed723d	13003914	released
b79d8f7f-4cee-4a85-bd17-9c2007a76fec	nationwidechildrens.org_ssf.TCGA-49-4512.xml	b87c86c9d91863ffd96789e35193534f	15773	released
5a8a95ea-d7f8-40fd-bf40-6616e5a9209d	TCGA-LUAD.4d5e79d6-c682-4681-98e5-5880335ca0ed.gene_level_copy_number.v36.tsv	9d4c36711b203203b23f638a2dac7474	3446720	released
5cc58fb9-dd2f-4b91-88b5-f659d6793eb8	085fd4df-27f7-4680-a0b5-8726f9eab370.rna_seq.genomic.gdc_realn.bam	1dbd63fc8c956afda456fafe8d9a11a0	4242696978	released
3a11bb0b-2c88-4475-900e-69629414d50c	d0d1e5e7-26c5-4b5b-b4c5-7e47b41d4c42.wxs.aliquot_ensemble_raw.maf.gz	df76445acf418b23e715d39634ed8eac	91840	released
1682eb93-ae17-4d3f-b38a-eb2fe128bddb	nationwidechildrens.org_biospecimen.TCGA-44-6145.xml	91b19339880601ff75e9fca5df2298d7	96420	released
d9dabaa6-163b-4c5e-a04d-ac6a5c4cac10	TCGA-LUAD.f1e12cd9-c2db-4578-885f-6bd92cb58263.arriba.rna_fusion.bedpe	e3d5434a44046be0ef9e31b77c3be01c	679	released
640fbebc-6d08-4d4a-bbc8-5d6d73626883	TCGA-49-4512-01Z-00-DX6.985c9088-ff83-4f13-8a95-cb55aa48682b.svs	034b2d98d735e026de76833a5c57238a	889040453	released
c365bff6-38de-4a68-869b-d0cb66d78411	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G05_787192.grch38.seg.v2.txt	a062d58be31dc466390ab11450492d8a	158306	released
11a828f6-c2bf-46a2-ac23-8e4d40858e58	nationwidechildrens.org_clinical.TCGA-44-6145.xml	ceb65eb4dd3dcb9f222e551a059a6111	43165	released
374025c3-56b5-4a09-b9ab-90ae9b71bf17	TCGA-44-6145-01A-13-2191-20_RPPA_data.tsv	d11ae4a59943de3992e401eb81857abf	24061	released
0e13daab-fb50-4b4c-843e-ca2f41e97d58	40fd86be-944f-4a79-9f6e-0c23885e535f.wxs.mutect2.raw_somatic_mutation.vcf.gz	e4e662aea4e1013d660e330ad2b7b68f	203408	released
22e7edef-be34-420d-9dd2-15315cc94b2a	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C03_787060.nocnv_grch38.seg.v2.txt	eb3cac69fd3968cdacc1b2de997513e2	3459	released
10ad4b48-e625-4d7b-9f14-a7c432eb7ee9	b290139c-d657-4e25-a406-6214f6ec704c.wxs.aliquot_ensemble_raw.maf.gz	276dc316332b7ec43e4d82d2e2879c84	242112	released
ce53c0da-b3b7-4563-bb86-4b9c220fa252	17200182-1dd4-4557-b435-dc0b9ac45ed3.mirbase21.mirnas.quantification.txt	cd4bca9fdf3e4ea28d2e3b476391b919	50269	released
15f27d65-7edf-4a28-8685-f99c0c257d38	TCGA_LUAD.427ea584-613b-4f0b-acb1-f8e9aa645708.wxs.MuTect2.somatic_annotation.vcf.gz	3f35ea93a7ae3be1a3fc68a66c60521b	3582895	released
6aefc586-fe78-4733-aebc-6889fd55203f	TCGA_LUAD.70cd135c-1924-46eb-91a5-da9b4da5bc77.wxs.MuTect2.somatic_annotation.vcf.gz	d5c76bdad196994572a6d26c04245045	1103525	released
ad71f341-9687-498c-98fa-ab1b9cd4d5f5	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E12_787208.grch38.seg.v2.txt	c0c49530b774a3ad3cdeac7dc1bcb37c	68705	released
0e2bd19b-1245-4e3a-bbdc-5c2792f7b799	nationwidechildrens.org_biospecimen.TCGA-75-6207.xml	bfa2336d7cad4c21ccc5ded0a0e34758	64587	released
4c2dccbe-af97-4806-adf4-5e969603a07f	0ed83bd6-19ac-4201-b54e-aa12f9a98f7d.wxs.VarScan2.aliquot.maf.gz	3b22567a0370945f865ee127bf72bf0b	107137	released
7f4e086d-ca77-4745-bc59-e02bf3008b09	TCGA-LUAD.4653e40d-aaf0-4ddc-b6a3-9fe5ab9d9984.star_fusion.rna_fusion.tsv	3218ff348ec0ef83fd39bc19ec5caea4	12729	released
96e29816-3978-4fbe-81ae-a566479353c4	0a5dab01-33ff-41d1-8842-7b7f18a6efe0.rna_seq.transcriptome.gdc_realn.bam	2214819b897a942a451095a9d89778bf	6940768994	released
b8c31d58-611f-4d51-8103-e90bff3adf44	TCGA-LUAD.ada9c3d8-319f-41e1-9c9a-09aeffc6d68e.gene_level_copy_number.v36.tsv	e07b051db65953baea8e6d20e53d451d	3460137	released
601a0260-4fc9-4a2d-826c-76a36f6e14db	TCGA-49-4512-01Z-00-DX1.ced0bda8-f2d6-4bcb-b2d6-b122846a3079.svs	d30c136d3f1dac9efdc6d1bb19186afa	635450955	released
3020b18e-9c79-4910-92e2-2e2c82799e04	TCGA_LUAD.f936329e-3bd3-433f-ab0c-74a6eed10453.wxs.VarScan2.somatic_annotation.vcf.gz	91530c5ddac61ed82fcdd734b52a48cd	365336	released
